,accuracy,loss,val_accuracy,val_loss
0,0.7668105959892273,0.5285999178886414,0.8143495321273804,0.44751784205436707
1,0.8552492260932922,0.3124721646308899,0.8226838707923889,0.45302391052246094
2,0.9140976667404175,0.19331037998199463,0.8542094230651855,0.4318878948688507
3,0.9608985781669617,0.0938619002699852,0.8534847497940063,0.6613348722457886
4,0.9645520448684692,0.09162139892578125,0.8600072264671326,0.6774545311927795
5,0.9793170094490051,0.06476663798093796,0.8498610854148865,0.6925792098045349
6,0.9759352803230286,0.08122880011796951,0.8165237307548523,0.8320683240890503
7,0.9849632978439331,0.0481400266289711,0.8235294222831726,1.0046051740646362
