,accuracy,loss,val_accuracy,val_loss
0,0.7320818305015564,0.5709502100944519,0.8193527460098267,0.4349817931652069
1,0.8407812714576721,0.3354724645614624,0.8674931526184082,0.35441699624061584
2,0.872459352016449,0.26974886655807495,0.8818225860595703,0.31271418929100037
3,0.8935781121253967,0.2325924187898636,0.8755434155464172,0.3384377062320709
4,0.9243245124816895,0.16711585223674774,0.8930928707122803,0.33234870433807373
5,0.9424065947532654,0.12452434748411179,0.8826276063919067,0.40100643038749695
6,0.9558300971984863,0.10420088469982147,0.8787634968757629,0.4173249304294586
